"source","component_type","category","material_name_en","material_name_cn","color_or_family","grade","form","size_mm","dimensions_mm","public_price_usd","price_type","availability","local_image_path","image_file","source_item_id","notes"
"Annflora Crystal Weave","bead","Others","Black Tourmaline","黑碧玺","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_012.png","prod_012.png","prod_012_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Black Tourmaline","黑碧玺","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_012.png","prod_012.png","prod_012_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Garnet","石榴石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_005.png","prod_005.png","prod_005_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Garnet","石榴石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_005.png","prod_005.png","prod_005_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Garnet","石榴石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_005.png","prod_005.png","prod_005_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Kunzite","紫锂辉","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_006.png","prod_006.png","prod_006_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Kunzite","紫锂辉","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_006.png","prod_006.png","prod_006_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Kunzite","紫锂辉","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_006.png","prod_006.png","prod_006_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Kyanite","蓝晶石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_009.png","prod_009.png","prod_009_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Kyanite","蓝晶石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_009.png","prod_009.png","prod_009_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Kyanite","蓝晶石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_009.png","prod_009.png","prod_009_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Lapis Lazuli","青金石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_011.png","prod_011.png","prod_011_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Lapis Lazuli","青金石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_011.png","prod_011.png","prod_011_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Lapis Lazuli","青金石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_011.png","prod_011.png","prod_011_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Larimar","海纹石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_004.png","prod_004.png","prod_004_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Larimar","海纹石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_004.png","prod_004.png","prod_004_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Larimar","海纹石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_004.png","prod_004.png","prod_004_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Malachite","孔雀石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_003.png","prod_003.png","prod_003_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Malachite","孔雀石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_003.png","prod_003.png","prod_003_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Malachite","孔雀石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_003.png","prod_003.png","prod_003_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Rhodochrosite","红纹石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_007.png","prod_007.png","prod_007_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Rhodochrosite","红纹石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_007.png","prod_007.png","prod_007_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Rhodochrosite","红纹石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_007.png","prod_007.png","prod_007_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Round Freshwater Pearl","超圆淡水珍珠","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_010.png","prod_010.png","prod_010_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Round Freshwater Pearl","超圆淡水珍珠","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_010.png","prod_010.png","prod_010_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Round Freshwater Pearl","超圆淡水珍珠","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_010.png","prod_010.png","prod_010_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Seraphinite","绿龙晶","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_008.png","prod_008.png","prod_008_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Seraphinite","绿龙晶","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_008.png","prod_008.png","prod_008_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Others","Seraphinite","绿龙晶","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_008.png","prod_008.png","prod_008_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Phantom Quartz","Green Phantom Quartz (Starry)","满天星绿幽灵","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_019.png","prod_019.png","prod_019_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Phantom Quartz","Green Phantom Quartz (Starry)","满天星绿幽灵","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_019.png","prod_019.png","prod_019_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Phantom Quartz","Green Phantom Quartz (Starry)","满天星绿幽灵","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_019.png","prod_019.png","prod_019_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Phantom Quartz","Purple Phantom Quartz","紫幽灵","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_020.png","prod_020.png","prod_020_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Phantom Quartz","Purple Phantom Quartz","紫幽灵","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_020.png","prod_020.png","prod_020_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Phantom Quartz","Purple Phantom Quartz","紫幽灵","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_020.png","prod_020.png","prod_020_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Phantom Quartz","Snowflake Phantom Quartz","雪花幽灵","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_021.png","prod_021.png","prod_021_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Phantom Quartz","Snowflake Phantom Quartz","雪花幽灵","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_021.png","prod_021.png","prod_021_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Phantom Quartz","Snowflake Phantom Quartz","雪花幽灵","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_021.png","prod_021.png","prod_021_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Prehnite","Golden Prehnite","金葡萄石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_081.png","prod_081.png","prod_081_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Prehnite","Golden Prehnite","金葡萄石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_081.png","prod_081.png","prod_081_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Prehnite","Golden Prehnite","金葡萄石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_081.png","prod_081.png","prod_081_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Prehnite","Prehnite","绿葡萄石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_080.png","prod_080.png","prod_080_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Prehnite","Prehnite","绿葡萄石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_080.png","prod_080.png","prod_080_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Prehnite","Prehnite","绿葡萄石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_080.png","prod_080.png","prod_080_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rabbit Hair Quartz","Green Rabbit Hair Quartz","绿兔毛","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_002.png","prod_002.png","prod_002_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rabbit Hair Quartz","Green Rabbit Hair Quartz","绿兔毛","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_002.png","prod_002.png","prod_002_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rabbit Hair Quartz","Green Rabbit Hair Quartz","绿兔毛","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_002.png","prod_002.png","prod_002_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rabbit Hair Quartz","Red Rabbit Hair Quartz","红兔毛","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_001.png","prod_001.png","prod_001_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rabbit Hair Quartz","Red Rabbit Hair Quartz","红兔毛","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_001.png","prod_001.png","prod_001_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rabbit Hair Quartz","Red Rabbit Hair Quartz","红兔毛","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_001.png","prod_001.png","prod_001_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rhodonite","Rose Pink Rhodonite","玫瑰粉蔷薇石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_083.png","prod_083.png","prod_083_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rhodonite","Rose Pink Rhodonite","玫瑰粉蔷薇石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_083.png","prod_083.png","prod_083_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rhodonite","Rose Pink Rhodonite","玫瑰粉蔷薇石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_083.png","prod_083.png","prod_083_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rhodonite","Sakura Rain Rhodonite","樱花雨蔷薇石","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_082.png","prod_082.png","prod_082_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rhodonite","Sakura Rain Rhodonite","樱花雨蔷薇石","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_082.png","prod_082.png","prod_082_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rhodonite","Sakura Rain Rhodonite","樱花雨蔷薇石","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_082.png","prod_082.png","prod_082_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rose Quartz","Purple Rose Quartz","紫粉晶","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_066.png","prod_066.png","prod_066_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rose Quartz","Purple Rose Quartz","紫粉晶","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_066.png","prod_066.png","prod_066_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rose Quartz","Purple Rose Quartz","紫粉晶","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_066.png","prod_066.png","prod_066_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rose Quartz","Rose Quartz Freeform","粉晶随形","not disclosed","not disclosed","non-round (10 x 8 mm)","10","8 x 10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_065.png","prod_065.png","prod_065","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rose Quartz","Star Rose Quartz","星光粉晶","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_064.png","prod_064.png","prod_064_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rose Quartz","Star Rose Quartz","星光粉晶","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_064.png","prod_064.png","prod_064_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rose Quartz","Star Rose Quartz","星光粉晶","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_064.png","prod_064.png","prod_064_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rutilated Quartz","Black Gold Super Seven","黑金超","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_015.png","prod_015.png","prod_015_8mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rutilated Quartz","Black Gold Super Seven","黑金超","not disclosed","not disclosed","not stated (round-looking image)","10","10","8","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_015.png","prod_015.png","prod_015_10mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rutilated Quartz","Black Gold Super Seven","黑金超","not disclosed","not disclosed","not stated (round-looking image)","12","12","12","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_015.png","prod_015.png","prod_015_12mm","One local image may serve several size variants."
"Annflora Crystal Weave","bead","Rutilated Quartz","Golden Rutilated Quartz","金发晶","not disclosed","not disclosed","not stated (round-looking image)","8","8","5","source material-card price","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\annflora-crystal-weave-20260713\prod_014.png","prod_014.png","prod_014_8mm","One local image may serve several size variants."
