material_key,source_product_name_zh,source_image_path,upload_filename,wordpress_attachment_id,wordpress_media_url,upload_status
linganshi-678d44619b0b,高品黄塔晶随型,C:\Users\Dylan\Desktop\灵感石验室\高品黄塔晶随型.webp,linganshi-678d44619b0b.webp,56603,https://goearthward.com/wp-content/uploads/2026/07/linganshi-678d44619b0b.webp,uploaded-t17-catalog-media
linganshi-5c3730065798,白水晶方糖切面,C:\Users\Dylan\Desktop\灵感石验室\白水晶方糖切面.webp,linganshi-5c3730065798.webp,56604,https://goearthward.com/wp-content/uploads/2026/07/linganshi-5c3730065798.webp,uploaded-t17-catalog-media
linganshi-d1c4174f2195,粉水晶随型,C:\Users\Dylan\Desktop\灵感石验室\粉水晶随型.webp,linganshi-d1c4174f2195.webp,56605,https://goearthward.com/wp-content/uploads/2026/07/linganshi-d1c4174f2195.webp,uploaded-t17-catalog-media
linganshi-db9942389884,柠檬晶菠萝珠,C:\Users\Dylan\Desktop\灵感石验室\柠檬晶菠萝珠.webp,linganshi-db9942389884.webp,56606,https://goearthward.com/wp-content/uploads/2026/07/linganshi-db9942389884.webp,uploaded-t17-catalog-media
linganshi-2613710cf420,蜜蜡桶珠,C:\Users\Dylan\Desktop\灵感石验室\蜜蜡桶珠.webp,linganshi-2613710cf420.webp,56607,https://goearthward.com/wp-content/uploads/2026/07/linganshi-2613710cf420.webp,uploaded-t17-catalog-media
linganshi-fbfc4f1a6508,白水晶桶珠,C:\Users\Dylan\Desktop\灵感石验室\白水晶桶珠.webp,linganshi-fbfc4f1a6508.webp,56608,https://goearthward.com/wp-content/uploads/2026/07/linganshi-fbfc4f1a6508.webp,uploaded-t17-catalog-media
linganshi-3fb8c72fb48c,银曜石平安扣,C:\Users\Dylan\Desktop\灵感石验室\银曜石平安扣.webp,linganshi-3fb8c72fb48c.webp,56609,https://goearthward.com/wp-content/uploads/2026/07/linganshi-3fb8c72fb48c.webp,uploaded-t17-catalog-media
linganshi-06f955349c9e,粉水晶平安扣,C:\Users\Dylan\Desktop\灵感石验室\粉水晶平安扣.webp,linganshi-06f955349c9e.webp,56610,https://goearthward.com/wp-content/uploads/2026/07/linganshi-06f955349c9e.webp,uploaded-t17-catalog-media
linganshi-6a1c5a4bf9ec,白水晶平安扣,C:\Users\Dylan\Desktop\灵感石验室\白水晶平安扣.webp,linganshi-6a1c5a4bf9ec.webp,56611,https://goearthward.com/wp-content/uploads/2026/07/linganshi-6a1c5a4bf9ec.webp,uploaded-t17-catalog-media
linganshi-3740353a5906,琥珀隔珠,C:\Users\Dylan\Desktop\灵感石验室\琥珀隔珠.webp,linganshi-3740353a5906.webp,56612,https://goearthward.com/wp-content/uploads/2026/07/linganshi-3740353a5906.webp,uploaded-t17-catalog-media
linganshi-880425d40b03,白水晶切面隔珠,C:\Users\Dylan\Desktop\灵感石验室\白水晶切面隔珠.webp,linganshi-880425d40b03.webp,56613,https://goearthward.com/wp-content/uploads/2026/07/linganshi-880425d40b03.webp,uploaded-t17-catalog-media
linganshi-65fe8b72702f,茶晶切面隔珠,C:\Users\Dylan\Desktop\灵感石验室\茶晶切面隔珠.webp,linganshi-65fe8b72702f.webp,56614,https://goearthward.com/wp-content/uploads/2026/07/linganshi-65fe8b72702f.webp,uploaded-t17-catalog-media
linganshi-95d385b0f142,黄水晶切面隔珠,C:\Users\Dylan\Desktop\灵感石验室\黄水晶切面隔珠.webp,linganshi-95d385b0f142.webp,56615,https://goearthward.com/wp-content/uploads/2026/07/linganshi-95d385b0f142.webp,uploaded-t17-catalog-media
linganshi-ce9a8532eada,黄虎眼隔珠,C:\Users\Dylan\Desktop\灵感石验室\黄虎眼隔珠.webp,linganshi-ce9a8532eada.webp,56616,https://goearthward.com/wp-content/uploads/2026/07/linganshi-ce9a8532eada.webp,uploaded-t17-catalog-media
linganshi-034b0332ff51,青提奶盖平安扣,C:\Users\Dylan\Desktop\灵感石验室\青提奶盖平安扣.webp,linganshi-034b0332ff51.webp,56617,https://goearthward.com/wp-content/uploads/2026/07/linganshi-034b0332ff51.webp,uploaded-t17-catalog-media
linganshi-1aa5f9860e1a,黄塔晶随型小,C:\Users\Dylan\Desktop\灵感石验室\黄塔晶随型小.webp,linganshi-1aa5f9860e1a.webp,56618,https://goearthward.com/wp-content/uploads/2026/07/linganshi-1aa5f9860e1a.webp,uploaded-t17-catalog-media
linganshi-428b2f335d6c,黄塔晶随型大,C:\Users\Dylan\Desktop\灵感石验室\黄塔晶随型 大.webp,linganshi-428b2f335d6c.webp,56671,https://goearthward.com/wp-content/uploads/2026/07/linganshi-428b2f335d6c.webp,uploaded-t17-catalog-media
linganshi-1065609500ab,薰衣草随型,C:\Users\Dylan\Desktop\灵感石验室\薰衣草随型.webp,linganshi-1065609500ab.webp,56619,https://goearthward.com/wp-content/uploads/2026/07/linganshi-1065609500ab.webp,uploaded-t17-catalog-media
linganshi-86bdc6bbc319,紫水晶随型,C:\Users\Dylan\Desktop\灵感石验室\紫水晶随型.webp,linganshi-86bdc6bbc319.webp,56620,https://goearthward.com/wp-content/uploads/2026/07/linganshi-86bdc6bbc319.webp,uploaded-t17-catalog-media
linganshi-a31e0072cf48,白水晶随型,C:\Users\Dylan\Desktop\灵感石验室\白水晶随型.webp,linganshi-a31e0072cf48.webp,56621,https://goearthward.com/wp-content/uploads/2026/07/linganshi-a31e0072cf48.webp,uploaded-t17-catalog-media
linganshi-fc9e19062a1b,薰衣草方糖,C:\Users\Dylan\Desktop\灵感石验室\薰衣草方糖.webp,linganshi-fc9e19062a1b.webp,56622,https://goearthward.com/wp-content/uploads/2026/07/linganshi-fc9e19062a1b.webp,uploaded-t17-catalog-media
linganshi-357d40783341,绿幽灵方糖,C:\Users\Dylan\Desktop\灵感石验室\绿幽灵方糖.webp,linganshi-357d40783341.webp,56623,https://goearthward.com/wp-content/uploads/2026/07/linganshi-357d40783341.webp,uploaded-t17-catalog-media
linganshi-00d01dbc4189,柠檬晶方糖,C:\Users\Dylan\Desktop\灵感石验室\柠檬晶方糖.webp,linganshi-00d01dbc4189.webp,56624,https://goearthward.com/wp-content/uploads/2026/07/linganshi-00d01dbc4189.webp,uploaded-t17-catalog-media
linganshi-550c73db47a7,黄胶花方糖,C:\Users\Dylan\Desktop\灵感石验室\黄胶花方糖.webp,linganshi-550c73db47a7.webp,56625,https://goearthward.com/wp-content/uploads/2026/07/linganshi-550c73db47a7.webp,uploaded-t17-catalog-media
linganshi-66733c11e322,黑发晶方糖,C:\Users\Dylan\Desktop\灵感石验室\黑发晶方糖.webp,linganshi-66733c11e322.webp,56626,https://goearthward.com/wp-content/uploads/2026/07/linganshi-66733c11e322.webp,uploaded-t17-catalog-media
linganshi-c4bd386edeb4,银曜石方糖,C:\Users\Dylan\Desktop\灵感石验室\银曜石方糖.webp,linganshi-c4bd386edeb4.webp,56627,https://goearthward.com/wp-content/uploads/2026/07/linganshi-c4bd386edeb4.webp,uploaded-t17-catalog-media
linganshi-85ffe04aa3ac,茶晶方糖,C:\Users\Dylan\Desktop\灵感石验室\茶晶方糖.webp,linganshi-85ffe04aa3ac.webp,56628,https://goearthward.com/wp-content/uploads/2026/07/linganshi-85ffe04aa3ac.webp,uploaded-t17-catalog-media
linganshi-78735d72c694,白水晶方糖,C:\Users\Dylan\Desktop\灵感石验室\白水晶方糖.webp,linganshi-78735d72c694.webp,56629,https://goearthward.com/wp-content/uploads/2026/07/linganshi-78735d72c694.webp,uploaded-t17-catalog-media
linganshi-264b4f29f093,白水晶长方糖,C:\Users\Dylan\Desktop\灵感石验室\白水晶长方.webp,linganshi-264b4f29f093.webp,56672,https://goearthward.com/wp-content/uploads/2026/07/linganshi-264b4f29f093.webp,uploaded-t17-catalog-media
linganshi-c497a02f7f27,奶体白方糖,C:\Users\Dylan\Desktop\灵感石验室\奶体白方糖.webp,linganshi-c497a02f7f27.webp,56630,https://goearthward.com/wp-content/uploads/2026/07/linganshi-c497a02f7f27.webp,uploaded-t17-catalog-media
linganshi-7b942b8d48f4,白水晶方糖对角,C:\Users\Dylan\Desktop\灵感石验室\白水晶方糖对角.webp,linganshi-7b942b8d48f4.webp,56631,https://goearthward.com/wp-content/uploads/2026/07/linganshi-7b942b8d48f4.webp,uploaded-t17-catalog-media
linganshi-6ac7e3c12794,紫水晶双尖,C:\Users\Dylan\Desktop\灵感石验室\紫水晶双尖.webp,linganshi-6ac7e3c12794.webp,56632,https://goearthward.com/wp-content/uploads/2026/07/linganshi-6ac7e3c12794.webp,uploaded-t17-catalog-media
linganshi-35697d9b06ea,粉水晶双尖,C:\Users\Dylan\Desktop\灵感石验室\粉水晶双尖.webp,linganshi-35697d9b06ea.webp,56633,https://goearthward.com/wp-content/uploads/2026/07/linganshi-35697d9b06ea.webp,uploaded-t17-catalog-media
linganshi-de23241ba528,黄水晶双尖,C:\Users\Dylan\Desktop\灵感石验室\黄水晶双尖.webp,linganshi-de23241ba528.webp,56634,https://goearthward.com/wp-content/uploads/2026/07/linganshi-de23241ba528.webp,uploaded-t17-catalog-media
linganshi-48d3953b5778,奶体白双尖,C:\Users\Dylan\Desktop\灵感石验室\奶体白双尖.webp,linganshi-48d3953b5778.webp,56635,https://goearthward.com/wp-content/uploads/2026/07/linganshi-48d3953b5778.webp,uploaded-t17-catalog-media
linganshi-61a5d457b117,银曜石双尖,C:\Users\Dylan\Desktop\灵感石验室\银曜石双尖.webp,linganshi-61a5d457b117.webp,56636,https://goearthward.com/wp-content/uploads/2026/07/linganshi-61a5d457b117.webp,uploaded-t17-catalog-media
linganshi-c498bad20db6,黄塔晶双尖,C:\Users\Dylan\Desktop\灵感石验室\黄塔晶双尖.webp,linganshi-c498bad20db6.webp,56637,https://goearthward.com/wp-content/uploads/2026/07/linganshi-c498bad20db6.webp,uploaded-t17-catalog-media
linganshi-28431f73787b,白水晶双尖,C:\Users\Dylan\Desktop\灵感石验室\白水晶双尖.webp,linganshi-28431f73787b.webp,56638,https://goearthward.com/wp-content/uploads/2026/07/linganshi-28431f73787b.webp,uploaded-t17-catalog-media
linganshi-bfd0a844ebed,红胶花双尖,C:\Users\Dylan\Desktop\灵感石验室\红胶花双尖.webp,linganshi-bfd0a844ebed.webp,56639,https://goearthward.com/wp-content/uploads/2026/07/linganshi-bfd0a844ebed.webp,uploaded-t17-catalog-media
linganshi-1b5891579467,深色红胶花,C:\Users\Dylan\Desktop\灵感石验室\深色红胶花.webp,linganshi-1b5891579467.webp,56640,https://goearthward.com/wp-content/uploads/2026/07/linganshi-1b5891579467.webp,uploaded-t17-catalog-media
linganshi-61bb2e4e0022,茶晶双尖,C:\Users\Dylan\Desktop\灵感石验室\茶晶双尖.webp,linganshi-61bb2e4e0022.webp,56641,https://goearthward.com/wp-content/uploads/2026/07/linganshi-61bb2e4e0022.webp,uploaded-t17-catalog-media
linganshi-dfaf7b0c5a63,白水晶蝴蝶,C:\Users\Dylan\Desktop\灵感石验室\白水晶蝴蝶.webp,linganshi-dfaf7b0c5a63.webp,56642,https://goearthward.com/wp-content/uploads/2026/07/linganshi-dfaf7b0c5a63.webp,uploaded-t17-catalog-media
linganshi-5c1caef26e2f,青金石五星,C:\Users\Dylan\Desktop\灵感石验室\青金石五星.webp,linganshi-5c1caef26e2f.webp,56643,https://goearthward.com/wp-content/uploads/2026/07/linganshi-5c1caef26e2f.webp,uploaded-t17-catalog-media
linganshi-5904bfe42bd2,柠檬晶小花,C:\Users\Dylan\Desktop\灵感石验室\柠檬晶小花.webp,linganshi-5904bfe42bd2.webp,56644,https://goearthward.com/wp-content/uploads/2026/07/linganshi-5904bfe42bd2.webp,uploaded-t17-catalog-media
linganshi-fe11e47992ce,海蓝宝月亮,C:\Users\Dylan\Desktop\灵感石验室\海蓝宝月亮.webp,linganshi-fe11e47992ce.webp,56645,https://goearthward.com/wp-content/uploads/2026/07/linganshi-fe11e47992ce.webp,uploaded-t17-catalog-media
linganshi-b2933f3911b1,银曜石貔貅,C:\Users\Dylan\Desktop\灵感石验室\银曜石貔貅.webp,linganshi-b2933f3911b1.webp,56646,https://goearthward.com/wp-content/uploads/2026/07/linganshi-b2933f3911b1.webp,uploaded-t17-catalog-media
linganshi-2f2baa50f968,黑金超貔貅,C:\Users\Dylan\Desktop\灵感石验室\黑金超貔貅.webp,linganshi-2f2baa50f968.webp,56647,https://goearthward.com/wp-content/uploads/2026/07/linganshi-2f2baa50f968.webp,uploaded-t17-catalog-media
linganshi-90c77f61794b,海蓝宝四叶草,C:\Users\Dylan\Desktop\灵感石验室\海蓝宝四叶草.webp,linganshi-90c77f61794b.webp,56648,https://goearthward.com/wp-content/uploads/2026/07/linganshi-90c77f61794b.webp,uploaded-t17-catalog-media
linganshi-11651b7030b2,草莓晶爱心,C:\Users\Dylan\Desktop\灵感石验室\草莓晶爱心.webp,linganshi-11651b7030b2.webp,56649,https://goearthward.com/wp-content/uploads/2026/07/linganshi-11651b7030b2.webp,uploaded-t17-catalog-media
linganshi-2a4c44cf5342,海蓝宝爱心,C:\Users\Dylan\Desktop\灵感石验室\海蓝宝爱心.webp,linganshi-2a4c44cf5342.webp,56650,https://goearthward.com/wp-content/uploads/2026/07/linganshi-2a4c44cf5342.webp,uploaded-t17-catalog-media
linganshi-62645b1dd259,白水晶胖星星,C:\Users\Dylan\Desktop\灵感石验室\白水晶胖星星.webp,linganshi-62645b1dd259.webp,56651,https://goearthward.com/wp-content/uploads/2026/07/linganshi-62645b1dd259.webp,uploaded-t17-catalog-media
linganshi-aed65521b2be,白水晶爱心,C:\Users\Dylan\Desktop\灵感石验室\白水晶爱心.webp,linganshi-aed65521b2be.webp,56652,https://goearthward.com/wp-content/uploads/2026/07/linganshi-aed65521b2be.webp,uploaded-t17-catalog-media
linganshi-59c843dec802,粉水晶爱心,C:\Users\Dylan\Desktop\灵感石验室\粉水晶爱心.webp,linganshi-59c843dec802.webp,56653,https://goearthward.com/wp-content/uploads/2026/07/linganshi-59c843dec802.webp,uploaded-t17-catalog-media
linganshi-1d1a79b7322f,银曜石月球,C:\Users\Dylan\Desktop\灵感石验室\银曜石月球.webp,linganshi-1d1a79b7322f.webp,56654,https://goearthward.com/wp-content/uploads/2026/07/linganshi-1d1a79b7322f.webp,uploaded-t17-catalog-media
linganshi-6b309ef668a2,银曜石醒狮,C:\Users\Dylan\Desktop\灵感石验室\银曜石醒狮.webp,linganshi-6b309ef668a2.webp,56655,https://goearthward.com/wp-content/uploads/2026/07/linganshi-6b309ef668a2.webp,uploaded-t17-catalog-media
linganshi-75c2dce81935,银曜石猫爪,C:\Users\Dylan\Desktop\灵感石验室\银曜石猫爪.webp,linganshi-75c2dce81935.webp,56656,https://goearthward.com/wp-content/uploads/2026/07/linganshi-75c2dce81935.webp,uploaded-t17-catalog-media
linganshi-6418130ce28c,银曜石胖星星,C:\Users\Dylan\Desktop\灵感石验室\银曜石胖星星.webp,linganshi-6418130ce28c.webp,56657,https://goearthward.com/wp-content/uploads/2026/07/linganshi-6418130ce28c.webp,uploaded-t17-catalog-media
linganshi-7df96b54c91e,黑曜石爱心,C:\Users\Dylan\Desktop\灵感石验室\黑曜石爱心.webp,linganshi-7df96b54c91e.webp,56658,https://goearthward.com/wp-content/uploads/2026/07/linganshi-7df96b54c91e.webp,uploaded-t17-catalog-media
linganshi-c9fe24b58c6a,茶晶蝴蝶结,C:\Users\Dylan\Desktop\灵感石验室\茶晶蝴蝶结.webp,linganshi-c9fe24b58c6a.webp,56659,https://goearthward.com/wp-content/uploads/2026/07/linganshi-c9fe24b58c6a.webp,uploaded-t17-catalog-media
linganshi-1c27f0ad8d08,粉晶小花,C:\Users\Dylan\Desktop\灵感石验室\粉晶小花.webp,linganshi-1c27f0ad8d08.webp,56660,https://goearthward.com/wp-content/uploads/2026/07/linganshi-1c27f0ad8d08.webp,uploaded-t17-catalog-media
linganshi-d4e7f709613a,白水晶花托,C:\Users\Dylan\Desktop\灵感石验室\白水晶花托.webp,linganshi-d4e7f709613a.webp,56661,https://goearthward.com/wp-content/uploads/2026/07/linganshi-d4e7f709613a.webp,uploaded-t17-catalog-media
linganshi-cb6644f2ade6,白水晶小熊,C:\Users\Dylan\Desktop\灵感石验室\白水晶小熊.webp,linganshi-cb6644f2ade6.webp,56662,https://goearthward.com/wp-content/uploads/2026/07/linganshi-cb6644f2ade6.webp,uploaded-t17-catalog-media
linganshi-fd600620027e,白水晶切面珠,C:\Users\Dylan\Desktop\灵感石验室\白水晶切面珠.webp,linganshi-fd600620027e.webp,56663,https://goearthward.com/wp-content/uploads/2026/07/linganshi-fd600620027e.webp,uploaded-t17-catalog-media
linganshi-537e629fd247,黄水晶切面珠,C:\Users\Dylan\Desktop\灵感石验室\黄水晶切面珠.webp,linganshi-537e629fd247.webp,56664,https://goearthward.com/wp-content/uploads/2026/07/linganshi-537e629fd247.webp,uploaded-t17-catalog-media
linganshi-b853c93c95d3,黄水晶弧形切面珠,C:\Users\Dylan\Desktop\灵感石验室\黄水晶弧形切面珠.webp,linganshi-b853c93c95d3.webp,56665,https://goearthward.com/wp-content/uploads/2026/07/linganshi-b853c93c95d3.webp,uploaded-t17-catalog-media
linganshi-bbf05b11559a,白水晶钻切,C:\Users\Dylan\Desktop\灵感石验室\白水晶钻切.webp,linganshi-bbf05b11559a.webp,56666,https://goearthward.com/wp-content/uploads/2026/07/linganshi-bbf05b11559a.webp,uploaded-t17-catalog-media
linganshi-4223d58035ae,白水晶椭圆切面珠,C:\Users\Dylan\Desktop\灵感石验室\白水晶椭圆切面.webp,linganshi-4223d58035ae.webp,56673,https://goearthward.com/wp-content/uploads/2026/07/linganshi-4223d58035ae.webp,uploaded-t17-catalog-media
linganshi-d4079378f5ef,白水晶圆柱切面珠,C:\Users\Dylan\Desktop\灵感石验室\白水晶圆柱切面.webp,linganshi-d4079378f5ef.webp,56674,https://goearthward.com/wp-content/uploads/2026/07/linganshi-d4079378f5ef.webp,uploaded-t17-catalog-media
linganshi-00fc2c8960fd,茶晶切面珠,C:\Users\Dylan\Desktop\灵感石验室\茶晶切面珠.webp,linganshi-00fc2c8960fd.webp,56667,https://goearthward.com/wp-content/uploads/2026/07/linganshi-00fc2c8960fd.webp,uploaded-t17-catalog-media
linganshi-179fb4c12d9c,白水晶弧形切面珠,C:\Users\Dylan\Desktop\灵感石验室\白水晶弧形切面珠.webp,linganshi-179fb4c12d9c.webp,56668,https://goearthward.com/wp-content/uploads/2026/07/linganshi-179fb4c12d9c.webp,uploaded-t17-catalog-media
